origin_coords,demand_coords,travel_time,wijkcode,wijknaam
52.385283_4.963883,52.390316_4.8545395,99999,E36,Sloterdijk
52.368785_4.926183,52.390316_4.8545395,99999,E36,Sloterdijk
52.378145_4.792047,52.390316_4.8545395,99999,E36,Sloterdijk
52.343193_4.850315,52.390316_4.8545395,99999,E36,Sloterdijk
52.340692_4.917866,52.390316_4.8545395,99999,E36,Sloterdijk
52.353057_4.817727,52.390316_4.8545395,99999,E36,Sloterdijk
52.346941_4.926532,52.390316_4.8545395,99999,E36,Sloterdijk
52.362706_4.844943,52.390316_4.8545395,428,E36,Sloterdijk
52.372161_4.934287,52.390316_4.8545395,99999,E36,Sloterdijk
52.353412_4.894705,52.390316_4.8545395,99999,E36,Sloterdijk
52.389867_4.953788,52.390316_4.8545395,99999,E36,Sloterdijk
52.339242_4.818469,52.390316_4.8545395,99999,E36,Sloterdijk
52.360758_4.816634,52.390316_4.8545395,99999,E36,Sloterdijk
52.353159_4.800874,52.390316_4.8545395,99999,E36,Sloterdijk
52.35059_5.003941,52.390316_4.8545395,99999,E36,Sloterdijk
52.354702_4.85755,52.390316_4.8545395,99999,E36,Sloterdijk
52.367799_4.909432,52.390316_4.8545395,99999,E36,Sloterdijk
52.415937_4.875358,52.390316_4.8545395,425,E36,Sloterdijk
52.36326_4.844275,52.390316_4.8545395,427,E36,Sloterdijk
52.3624_4.8977,52.390316_4.8545395,99999,E36,Sloterdijk
52.3687_4.8772,52.390316_4.8545395,477,E36,Sloterdijk
52.366_4.9165,52.390316_4.8545395,99999,E36,Sloterdijk
52.3999_4.9354,52.390316_4.8545395,99999,E36,Sloterdijk
52.3668_4.8913,52.390316_4.8545395,99999,E36,Sloterdijk
52.3731_4.8926,52.390316_4.8545395,516,E36,Sloterdijk
52.3713_4.87531,52.390316_4.8545395,453,E36,Sloterdijk
52.3594_4.8977,52.390316_4.8545395,99999,E36,Sloterdijk
52.3849549_4.881195,52.390316_4.8545395,292,E36,Sloterdijk
52.3794976_4.8919539,52.390316_4.8545395,455,E36,Sloterdijk
52.366831866_4.886996452,52.390316_4.8545395,670,E36,Sloterdijk
52.37551_4.88661,52.390316_4.8545395,533,E36,Sloterdijk
52.3631_4.8808,52.390316_4.8545395,99999,E36,Sloterdijk
52.3637_4.8822,52.390316_4.8545395,99999,E36,Sloterdijk
52.380101_4.8825396,52.390316_4.8545395,483,E36,Sloterdijk
52.3628595_4.8833056,52.390316_4.8545395,99999,E36,Sloterdijk
52.3891743_4.8308528,52.390316_4.8545395,307,E36,Sloterdijk
52.366831866_4.889329776,52.390316_4.8545395,99999,E36,Sloterdijk
52.3792_4.8866,52.390316_4.8545395,476,E36,Sloterdijk
52.371165182_4.891996432,52.390316_4.8545395,604,E36,Sloterdijk
52.366338_4.88034,52.390316_4.8545395,562,E36,Sloterdijk
52.36599_4.89594,52.390316_4.8545395,99999,E36,Sloterdijk
52.3688_4.8895,52.390316_4.8545395,629,E36,Sloterdijk
52.377142358729_4.883511152465,52.390316_4.8545395,464,E36,Sloterdijk
52.40204_4.89471,52.390316_4.8545395,663,E36,Sloterdijk
52.3612_4.908,52.390316_4.8545395,99999,E36,Sloterdijk
52.3740734_4.8840706,52.390316_4.8545395,503,E36,Sloterdijk
52.334105_4.893702,52.379876_4.854254,99999,E37,Landlust
52.395654_4.944886,52.379876_4.854254,99999,E37,Landlust
52.340804_4.881667,52.379876_4.854254,99999,E37,Landlust
52.3373954_4.9180886,52.379876_4.854254,99999,E37,Landlust
52.328393_4.957531,52.379876_4.854254,99999,E37,Landlust
52.403142_4.906788,52.379876_4.854254,99999,E37,Landlust
52.4059_4.941451,52.379876_4.854254,99999,E37,Landlust
52.352356_4.991526,52.379876_4.854254,99999,E37,Landlust
52.380601_4.808558,52.379876_4.854254,370,E37,Landlust
52.373553_4.852268,52.379876_4.854254,100000,E37,Landlust
52.363338_4.953024,52.379876_4.854254,99999,E37,Landlust
52.370423_4.932634,52.379876_4.854254,99999,E37,Landlust
52.307704_5.002509,52.379876_4.854254,99999,E37,Landlust
52.378434_4.830374,52.379876_4.854254,265,E37,Landlust
52.3282_4.882657,52.379876_4.854254,99999,E37,Landlust
52.346118_4.922209,52.379876_4.854254,99999,E37,Landlust
52.349677_4.810143,52.379876_4.854254,99999,E37,Landlust
52.36465_4.762661,52.379876_4.854254,99999,E37,Landlust
52.339341_4.908426,52.379876_4.854254,99999,E37,Landlust
52.34695_4.94993,52.379876_4.854254,99999,E37,Landlust
52.306709_4.964399,52.379876_4.854254,99999,E37,Landlust
52.391106_4.916855,52.379876_4.854254,99999,E37,Landlust
52.385283_4.963883,52.379876_4.854254,99999,E37,Landlust
52.368785_4.926183,52.379876_4.854254,99999,E37,Landlust
52.378145_4.792047,52.379876_4.854254,99999,E37,Landlust
52.343193_4.850315,52.379876_4.854254,99999,E37,Landlust
52.340692_4.917866,52.379876_4.854254,99999,E37,Landlust
52.353057_4.817727,52.379876_4.854254,99999,E37,Landlust
52.346941_4.926532,52.379876_4.854254,99999,E37,Landlust
52.362706_4.844943,52.379876_4.854254,327,E37,Landlust
52.372161_4.934287,52.379876_4.854254,99999,E37,Landlust
52.353412_4.894705,52.379876_4.854254,99999,E37,Landlust
52.389867_4.953788,52.379876_4.854254,99999,E37,Landlust
52.339242_4.818469,52.379876_4.854254,99999,E37,Landlust
52.360758_4.816634,52.379876_4.854254,467,E37,Landlust
52.353159_4.800874,52.379876_4.854254,99999,E37,Landlust
52.35059_5.003941,52.379876_4.854254,99999,E37,Landlust
52.354702_4.85755,52.379876_4.854254,358,E37,Landlust
52.367799_4.909432,52.379876_4.854254,99999,E37,Landlust
52.415937_4.875358,52.379876_4.854254,99999,E37,Landlust
52.36326_4.844275,52.379876_4.854254,327,E37,Landlust
52.3624_4.8977,52.379876_4.854254,99999,E37,Landlust
52.3687_4.8772,52.379876_4.854254,314,E37,Landlust
52.366_4.9165,52.379876_4.854254,99999,E37,Landlust
52.3999_4.9354,52.379876_4.854254,99999,E37,Landlust
52.3668_4.8913,52.379876_4.854254,572,E37,Landlust
52.3731_4.8926,52.379876_4.854254,421,E37,Landlust
52.3713_4.87531,52.379876_4.854254,290,E37,Landlust
52.3594_4.8977,52.379876_4.854254,99999,E37,Landlust
52.3849549_4.881195,52.379876_4.854254,221,E37,Landlust
52.3794976_4.8919539,52.379876_4.854254,385,E37,Landlust
52.366831866_4.886996452,52.379876_4.854254,509,E37,Landlust
52.37551_4.88661,52.379876_4.854254,463,E37,Landlust
52.3631_4.8808,52.379876_4.854254,369,E37,Landlust
52.3637_4.8822,52.379876_4.854254,389,E37,Landlust
52.380101_4.8825396,52.379876_4.854254,409,E37,Landlust
52.3628595_4.8833056,52.379876_4.854254,411,E37,Landlust
52.3891743_4.8308528,52.379876_4.854254,273,E37,Landlust
52.366831866_4.889329776,52.379876_4.854254,603,E37,Landlust
52.3792_4.8866,52.379876_4.854254,405,E37,Landlust
52.371165182_4.891996432,52.379876_4.854254,488,E37,Landlust
52.366338_4.88034,52.379876_4.854254,398,E37,Landlust
52.36599_4.89594,52.379876_4.854254,575,E37,Landlust
52.3688_4.8895,52.379876_4.854254,469,E37,Landlust
52.377142358729_4.883511152465,52.379876_4.854254,390,E37,Landlust
52.40204_4.89471,52.379876_4.854254,99999,E37,Landlust
52.3612_4.908,52.379876_4.854254,99999,E37,Landlust
52.3740734_4.8840706,52.379876_4.854254,340,E37,Landlust
52.334105_4.893702,52.376243_4.8511805,99999,E38,Erasmuspark
52.395654_4.944886,52.376243_4.8511805,99999,E38,Erasmuspark
52.340804_4.881667,52.376243_4.8511805,99999,E38,Erasmuspark
52.3373954_4.9180886,52.376243_4.8511805,99999,E38,Erasmuspark
52.328393_4.957531,52.376243_4.8511805,99999,E38,Erasmuspark
52.403142_4.906788,52.376243_4.8511805,99999,E38,Erasmuspark
52.4059_4.941451,52.376243_4.8511805,99999,E38,Erasmuspark
52.352356_4.991526,52.376243_4.8511805,99999,E38,Erasmuspark
52.380601_4.808558,52.376243_4.8511805,436,E38,Erasmuspark
52.373553_4.852268,52.376243_4.8511805,100000,E38,Erasmuspark
52.363338_4.953024,52.376243_4.8511805,99999,E38,Erasmuspark
52.370423_4.932634,52.376243_4.8511805,99999,E38,Erasmuspark
52.307704_5.002509,52.376243_4.8511805,99999,E38,Erasmuspark
52.378434_4.830374,52.376243_4.8511805,309,E38,Erasmuspark
52.3282_4.882657,52.376243_4.8511805,99999,E38,Erasmuspark
52.346118_4.922209,52.376243_4.8511805,99999,E38,Erasmuspark
52.349677_4.810143,52.376243_4.8511805,99999,E38,Erasmuspark
52.36465_4.762661,52.376243_4.8511805,99999,E38,Erasmuspark
52.339341_4.908426,52.376243_4.8511805,99999,E38,Erasmuspark
52.34695_4.94993,52.376243_4.8511805,99999,E38,Erasmuspark
52.306709_4.964399,52.376243_4.8511805,99999,E38,Erasmuspark
52.391106_4.916855,52.376243_4.8511805,99999,E38,Erasmuspark
52.385283_4.963883,52.376243_4.8511805,99999,E38,Erasmuspark
52.368785_4.926183,52.376243_4.8511805,99999,E38,Erasmuspark
52.378145_4.792047,52.376243_4.8511805,99999,E38,Erasmuspark
52.343193_4.850315,52.376243_4.8511805,99999,E38,Erasmuspark
52.340692_4.917866,52.376243_4.8511805,99999,E38,Erasmuspark
52.353057_4.817727,52.376243_4.8511805,511,E38,Erasmuspark
52.346941_4.926532,52.376243_4.8511805,99999,E38,Erasmuspark
52.362706_4.844943,52.376243_4.8511805,371,E38,Erasmuspark
52.372161_4.934287,52.376243_4.8511805,99999,E38,Erasmuspark
52.353412_4.894705,52.376243_4.8511805,99999,E38,Erasmuspark
52.389867_4.953788,52.376243_4.8511805,99999,E38,Erasmuspark
52.339242_4.818469,52.376243_4.8511805,99999,E38,Erasmuspark
52.360758_4.816634,52.376243_4.8511805,511,E38,Erasmuspark
52.353159_4.800874,52.376243_4.8511805,99999,E38,Erasmuspark
52.35059_5.003941,52.376243_4.8511805,99999,E38,Erasmuspark
52.354702_4.85755,52.376243_4.8511805,402,E38,Erasmuspark
52.367799_4.909432,52.376243_4.8511805,99999,E38,Erasmuspark
52.415937_4.875358,52.376243_4.8511805,99999,E38,Erasmuspark
52.36326_4.844275,52.376243_4.8511805,371,E38,Erasmuspark
52.3624_4.8977,52.376243_4.8511805,99999,E38,Erasmuspark
52.3687_4.8772,52.376243_4.8511805,381,E38,Erasmuspark
52.366_4.9165,52.376243_4.8511805,99999,E38,Erasmuspark
52.3999_4.9354,52.376243_4.8511805,99999,E38,Erasmuspark
52.3668_4.8913,52.376243_4.8511805,640,E38,Erasmuspark
52.3731_4.8926,52.376243_4.8511805,489,E38,Erasmuspark
52.3713_4.87531,52.376243_4.8511805,357,E38,Erasmuspark
52.3594_4.8977,52.376243_4.8511805,99999,E38,Erasmuspark
52.3849549_4.881195,52.376243_4.8511805,301,E38,Erasmuspark
52.3794976_4.8919539,52.376243_4.8511805,464,E38,Erasmuspark
52.366831866_4.886996452,52.376243_4.8511805,577,E38,Erasmuspark
52.37551_4.88661,52.376243_4.8511805,542,E38,Erasmuspark
52.3631_4.8808,52.376243_4.8511805,437,E38,Erasmuspark
52.3637_4.8822,52.376243_4.8511805,456,E38,Erasmuspark
52.380101_4.8825396,52.376243_4.8511805,477,E38,Erasmuspark
52.3628595_4.8833056,52.376243_4.8511805,479,E38,Erasmuspark
52.3891743_4.8308528,52.376243_4.8511805,339,E38,Erasmuspark
52.366831866_4.889329776,52.376243_4.8511805,670,E38,Erasmuspark
52.3792_4.8866,52.376243_4.8511805,485,E38,Erasmuspark
52.371165182_4.891996432,52.376243_4.8511805,555,E38,Erasmuspark
52.366338_4.88034,52.376243_4.8511805,466,E38,Erasmuspark
52.36599_4.89594,52.376243_4.8511805,642,E38,Erasmuspark
52.3688_4.8895,52.376243_4.8511805,536,E38,Erasmuspark
52.377142358729_4.883511152465,52.376243_4.8511805,458,E38,Erasmuspark
52.40204_4.89471,52.376243_4.8511805,99999,E38,Erasmuspark
52.3612_4.908,52.376243_4.8511805,99999,E38,Erasmuspark
52.3740734_4.8840706,52.376243_4.8511805,408,E38,Erasmuspark
52.334105_4.893702,52.3786475_4.8413775,99999,E39,De Kolenkit
52.395654_4.944886,52.3786475_4.8413775,99999,E39,De Kolenkit
52.340804_4.881667,52.3786475_4.8413775,99999,E39,De Kolenkit
52.3373954_4.9180886,52.3786475_4.8413775,99999,E39,De Kolenkit
52.328393_4.957531,52.3786475_4.8413775,99999,E39,De Kolenkit
52.403142_4.906788,52.3786475_4.8413775,99999,E39,De Kolenkit
52.4059_4.941451,52.3786475_4.8413775,99999,E39,De Kolenkit
52.352356_4.991526,52.3786475_4.8413775,99999,E39,De Kolenkit
52.380601_4.808558,52.3786475_4.8413775,330,E39,De Kolenkit
52.373553_4.852268,52.3786475_4.8413775,100000,E39,De Kolenkit
52.363338_4.953024,52.3786475_4.8413775,99999,E39,De Kolenkit
52.370423_4.932634,52.3786475_4.8413775,99999,E39,De Kolenkit
52.307704_5.002509,52.3786475_4.8413775,99999,E39,De Kolenkit
52.378434_4.830374,52.3786475_4.8413775,187,E39,De Kolenkit
52.3282_4.882657,52.3786475_4.8413775,99999,E39,De Kolenkit
52.346118_4.922209,52.3786475_4.8413775,99999,E39,De Kolenkit
52.349677_4.810143,52.3786475_4.8413775,99999,E39,De Kolenkit
52.36465_4.762661,52.3786475_4.8413775,99999,E39,De Kolenkit
52.339341_4.908426,52.3786475_4.8413775,99999,E39,De Kolenkit
52.34695_4.94993,52.3786475_4.8413775,99999,E39,De Kolenkit
52.306709_4.964399,52.3786475_4.8413775,99999,E39,De Kolenkit
52.391106_4.916855,52.3786475_4.8413775,99999,E39,De Kolenkit
52.385283_4.963883,52.3786475_4.8413775,99999,E39,De Kolenkit
52.368785_4.926183,52.3786475_4.8413775,99999,E39,De Kolenkit
52.378145_4.792047,52.3786475_4.8413775,424,E39,De Kolenkit
52.343193_4.850315,52.3786475_4.8413775,99999,E39,De Kolenkit
52.340692_4.917866,52.3786475_4.8413775,99999,E39,De Kolenkit
52.353057_4.817727,52.3786475_4.8413775,421,E39,De Kolenkit
52.346941_4.926532,52.3786475_4.8413775,99999,E39,De Kolenkit
52.362706_4.844943,52.3786475_4.8413775,306,E39,De Kolenkit
52.372161_4.934287,52.3786475_4.8413775,99999,E39,De Kolenkit
52.353412_4.894705,52.3786475_4.8413775,99999,E39,De Kolenkit
52.389867_4.953788,52.3786475_4.8413775,99999,E39,De Kolenkit
52.339242_4.818469,52.3786475_4.8413775,99999,E39,De Kolenkit
52.360758_4.816634,52.3786475_4.8413775,421,E39,De Kolenkit
52.353159_4.800874,52.3786475_4.8413775,99999,E39,De Kolenkit
52.35059_5.003941,52.3786475_4.8413775,99999,E39,De Kolenkit
52.354702_4.85755,52.3786475_4.8413775,312,E39,De Kolenkit
52.367799_4.909432,52.3786475_4.8413775,99999,E39,De Kolenkit
52.415937_4.875358,52.3786475_4.8413775,99999,E39,De Kolenkit
52.36326_4.844275,52.3786475_4.8413775,306,E39,De Kolenkit
52.3624_4.8977,52.3786475_4.8413775,99999,E39,De Kolenkit
52.3687_4.8772,52.3786475_4.8413775,361,E39,De Kolenkit
52.366_4.9165,52.3786475_4.8413775,99999,E39,De Kolenkit
52.3999_4.9354,52.3786475_4.8413775,99999,E39,De Kolenkit
52.3668_4.8913,52.3786475_4.8413775,99999,E39,De Kolenkit
52.3731_4.8926,52.3786475_4.8413775,99999,E39,De Kolenkit
52.3713_4.87531,52.3786475_4.8413775,336,E39,De Kolenkit
52.3594_4.8977,52.3786475_4.8413775,99999,E39,De Kolenkit
52.3849549_4.881195,52.3786475_4.8413775,280,E39,De Kolenkit
52.3794976_4.8919539,52.3786475_4.8413775,443,E39,De Kolenkit
52.366831866_4.886996452,52.3786475_4.8413775,556,E39,De Kolenkit
52.37551_4.88661,52.3786475_4.8413775,521,E39,De Kolenkit
52.3631_4.8808,52.3786475_4.8413775,416,E39,De Kolenkit
52.3637_4.8822,52.3786475_4.8413775,436,E39,De Kolenkit
52.380101_4.8825396,52.3786475_4.8413775,456,E39,De Kolenkit
52.3628595_4.8833056,52.3786475_4.8413775,458,E39,De Kolenkit
52.3891743_4.8308528,52.3786475_4.8413775,233,E39,De Kolenkit
52.366831866_4.889329776,52.3786475_4.8413775,99999,E39,De Kolenkit
52.3792_4.8866,52.3786475_4.8413775,464,E39,De Kolenkit
52.371165182_4.891996432,52.3786475_4.8413775,99999,E39,De Kolenkit
52.366338_4.88034,52.3786475_4.8413775,445,E39,De Kolenkit
52.36599_4.89594,52.3786475_4.8413775,99999,E39,De Kolenkit
52.3688_4.8895,52.3786475_4.8413775,516,E39,De Kolenkit
52.377142358729_4.883511152465,52.3786475_4.8413775,437,E39,De Kolenkit
52.40204_4.89471,52.3786475_4.8413775,99999,E39,De Kolenkit
52.3612_4.908,52.3786475_4.8413775,99999,E39,De Kolenkit
52.3740734_4.8840706,52.3786475_4.8413775,387,E39,De Kolenkit
52.334105_4.893702,52.372776_4.861403,99999,E40,Geuzenbuurt
52.395654_4.944886,52.372776_4.861403,99999,E40,Geuzenbuurt
52.340804_4.881667,52.372776_4.861403,99999,E40,Geuzenbuurt
52.3373954_4.9180886,52.372776_4.861403,99999,E40,Geuzenbuurt
52.328393_4.957531,52.372776_4.861403,99999,E40,Geuzenbuurt
52.403142_4.906788,52.372776_4.861403,99999,E40,Geuzenbuurt
52.4059_4.941451,52.372776_4.861403,99999,E40,Geuzenbuurt
52.352356_4.991526,52.372776_4.861403,99999,E40,Geuzenbuurt
52.380601_4.808558,52.372776_4.861403,99999,E40,Geuzenbuurt
52.373553_4.852268,52.372776_4.861403,100000,E40,Geuzenbuurt
52.363338_4.953024,52.372776_4.861403,99999,E40,Geuzenbuurt
52.370423_4.932634,52.372776_4.861403,99999,E40,Geuzenbuurt
52.307704_5.002509,52.372776_4.861403,99999,E40,Geuzenbuurt
52.378434_4.830374,52.372776_4.861403,424,E40,Geuzenbuurt
52.3282_4.882657,52.372776_4.861403,99999,E40,Geuzenbuurt
52.346118_4.922209,52.372776_4.861403,99999,E40,Geuzenbuurt
52.349677_4.810143,52.372776_4.861403,99999,E40,Geuzenbuurt
52.36465_4.762661,52.372776_4.861403,99999,E40,Geuzenbuurt
52.339341_4.908426,52.372776_4.861403,99999,E40,Geuzenbuurt
52.34695_4.94993,52.372776_4.861403,99999,E40,Geuzenbuurt
52.306709_4.964399,52.372776_4.861403,99999,E40,Geuzenbuurt
52.391106_4.916855,52.372776_4.861403,99999,E40,Geuzenbuurt
52.385283_4.963883,52.372776_4.861403,99999,E40,Geuzenbuurt
52.368785_4.926183,52.372776_4.861403,99999,E40,Geuzenbuurt
52.378145_4.792047,52.372776_4.861403,99999,E40,Geuzenbuurt
52.343193_4.850315,52.372776_4.861403,616,E40,Geuzenbuurt
52.340692_4.917866,52.372776_4.861403,99999,E40,Geuzenbuurt
52.353057_4.817727,52.372776_4.861403,99999,E40,Geuzenbuurt
52.346941_4.926532,52.372776_4.861403,99999,E40,Geuzenbuurt
52.362706_4.844943,52.372776_4.861403,287,E40,Geuzenbuurt
52.372161_4.934287,52.372776_4.861403,99999,E40,Geuzenbuurt
52.353412_4.894705,52.372776_4.861403,435,E40,Geuzenbuurt
52.389867_4.953788,52.372776_4.861403,99999,E40,Geuzenbuurt
52.339242_4.818469,52.372776_4.861403,99999,E40,Geuzenbuurt
52.360758_4.816634,52.372776_4.861403,536,E40,Geuzenbuurt
52.353159_4.800874,52.372776_4.861403,99999,E40,Geuzenbuurt
52.35059_5.003941,52.372776_4.861403,99999,E40,Geuzenbuurt
52.354702_4.85755,52.372776_4.861403,343,E40,Geuzenbuurt
52.367799_4.909432,52.372776_4.861403,588,E40,Geuzenbuurt
52.415937_4.875358,52.372776_4.861403,99999,E40,Geuzenbuurt
52.36326_4.844275,52.372776_4.861403,286,E40,Geuzenbuurt
52.3624_4.8977,52.372776_4.861403,503,E40,Geuzenbuurt
52.3687_4.8772,52.372776_4.861403,188,E40,Geuzenbuurt
52.366_4.9165,52.372776_4.861403,99999,E40,Geuzenbuurt
52.3999_4.9354,52.372776_4.861403,99999,E40,Geuzenbuurt
52.3668_4.8913,52.372776_4.861403,447,E40,Geuzenbuurt
52.3731_4.8926,52.372776_4.861403,295,E40,Geuzenbuurt
52.3713_4.87531,52.372776_4.861403,164,E40,Geuzenbuurt
52.3594_4.8977,52.372776_4.861403,415,E40,Geuzenbuurt
52.3849549_4.881195,52.372776_4.861403,281,E40,Geuzenbuurt
52.3794976_4.8919539,52.372776_4.861403,381,E40,Geuzenbuurt
52.366831866_4.886996452,52.372776_4.861403,383,E40,Geuzenbuurt
52.37551_4.88661,52.372776_4.861403,354,E40,Geuzenbuurt
52.3631_4.8808,52.372776_4.861403,243,E40,Geuzenbuurt
52.3637_4.8822,52.372776_4.861403,263,E40,Geuzenbuurt
52.380101_4.8825396,52.372776_4.861403,334,E40,Geuzenbuurt
52.3628595_4.8833056,52.372776_4.861403,286,E40,Geuzenbuurt
52.3891743_4.8308528,52.372776_4.861403,446,E40,Geuzenbuurt
52.366831866_4.889329776,52.372776_4.861403,477,E40,Geuzenbuurt
52.3792_4.8866,52.372776_4.861403,325,E40,Geuzenbuurt
52.371165182_4.891996432,52.372776_4.861403,362,E40,Geuzenbuurt
52.366338_4.88034,52.372776_4.861403,273,E40,Geuzenbuurt
52.36599_4.89594,52.372776_4.861403,449,E40,Geuzenbuurt
52.3688_4.8895,52.372776_4.861403,343,E40,Geuzenbuurt
52.377142358729_4.883511152465,52.372776_4.861403,315,E40,Geuzenbuurt
52.40204_4.89471,52.372776_4.861403,99999,E40,Geuzenbuurt
52.3612_4.908,52.372776_4.861403,446,E40,Geuzenbuurt
52.3740734_4.8840706,52.372776_4.861403,214,E40,Geuzenbuurt
52.334105_4.893702,52.371973_4.84956,99999,E41,Van Galenbuurt
52.395654_4.944886,52.371973_4.84956,99999,E41,Van Galenbuurt
52.340804_4.881667,52.371973_4.84956,99999,E41,Van Galenbuurt
52.3373954_4.9180886,52.371973_4.84956,99999,E41,Van Galenbuurt
52.328393_4.957531,52.371973_4.84956,99999,E41,Van Galenbuurt
52.403142_4.906788,52.371973_4.84956,99999,E41,Van Galenbuurt
52.4059_4.941451,52.371973_4.84956,99999,E41,Van Galenbuurt
52.352356_4.991526,52.371973_4.84956,99999,E41,Van Galenbuurt
52.380601_4.808558,52.371973_4.84956,404,E41,Van Galenbuurt
52.373553_4.852268,52.371973_4.84956,100000,E41,Van Galenbuurt
52.363338_4.953024,52.371973_4.84956,99999,E41,Van Galenbuurt
52.370423_4.932634,52.371973_4.84956,99999,E41,Van Galenbuurt
52.307704_5.002509,52.371973_4.84956,99999,E41,Van Galenbuurt
52.378434_4.830374,52.371973_4.84956,315,E41,Van Galenbuurt
52.3282_4.882657,52.371973_4.84956,99999,E41,Van Galenbuurt
52.346118_4.922209,52.371973_4.84956,99999,E41,Van Galenbuurt
52.349677_4.810143,52.371973_4.84956,99999,E41,Van Galenbuurt
52.36465_4.762661,52.371973_4.84956,99999,E41,Van Galenbuurt
52.339341_4.908426,52.371973_4.84956,99999,E41,Van Galenbuurt
52.34695_4.94993,52.371973_4.84956,99999,E41,Van Galenbuurt
52.306709_4.964399,52.371973_4.84956,99999,E41,Van Galenbuurt
52.391106_4.916855,52.371973_4.84956,99999,E41,Van Galenbuurt
52.385283_4.963883,52.371973_4.84956,99999,E41,Van Galenbuurt
52.368785_4.926183,52.371973_4.84956,99999,E41,Van Galenbuurt
52.378145_4.792047,52.371973_4.84956,99999,E41,Van Galenbuurt
52.343193_4.850315,52.371973_4.84956,512,E41,Van Galenbuurt
52.340692_4.917866,52.371973_4.84956,99999,E41,Van Galenbuurt
52.353057_4.817727,52.371973_4.84956,439,E41,Van Galenbuurt
52.346941_4.926532,52.371973_4.84956,99999,E41,Van Galenbuurt
52.362706_4.844943,52.371973_4.84956,182,E41,Van Galenbuurt
52.372161_4.934287,52.371973_4.84956,99999,E41,Van Galenbuurt
52.353412_4.894705,52.371973_4.84956,99999,E41,Van Galenbuurt
52.389867_4.953788,52.371973_4.84956,99999,E41,Van Galenbuurt
52.339242_4.818469,52.371973_4.84956,99999,E41,Van Galenbuurt
52.360758_4.816634,52.371973_4.84956,427,E41,Van Galenbuurt
52.353159_4.800874,52.371973_4.84956,99999,E41,Van Galenbuurt
52.35059_5.003941,52.371973_4.84956,99999,E41,Van Galenbuurt
